PeakID (cmd=annotatePeaks.pl ./top_concordant_peaks_full-set.narrowPeak hg19 -noann)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Merged-chr2-43269281-2	chr2	43269228	43269334	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-2599	NR_110585	102723854		NR_110585	ENSG00000231826	LINC01819	KPRT4|LINC02590	long intergenic non-protein coding RNA 1819	ncRNA
Merged-chr16-22308349-2	chr16	22308266	22308433	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-347	NM_001258035	55718		NM_018119	ENSG00000058600	POLR3E	C37|RPC5|SIN	RNA polymerase III subunit E	protein-coding
Merged-chr6-4582444-2	chr6	4582377	4582511	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-28355	NR_122107	497048		NM_001011540	ENSG00000205444	KU-MEL-3	-	uncharacterized LOC497048	ncRNA
Merged-chr11-10372237-2	chr11	10372174	10372301	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	42377	NR_103765	100130460		NR_103765		CAND1.11	-	uncharacterized LOC100130460	ncRNA
Merged-chr3-183088799-2	chr3	183088712	183088887	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	57258	NM_015078	23101		NM_015078	ENSG00000053524	MCF2L2	ARHGEF22	MCF.2 cell line derived transforming sequence-like 2	protein-coding
Merged-chr10-93412337-2	chr10	93412270	93412404	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-19509	NM_005398	5507		NM_005398	ENSG00000119938	PPP1R3C	PPP1R5|PTG	protein phosphatase 1 regulatory subunit 3C	protein-coding
Merged-chr4-122706310-2	chr4	122706234	122706386	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-16168	NM_001034194	5393		NM_005033	ENSG00000123737	EXOSC9	PCH1D|PM/Scl-75|PMSCL1|RRP45|Rrp45p|p5|p6	exosome component 9	protein-coding
Merged-chr6-107922357-2	chr6	107922281	107922433	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	111036	NM_018013	55084		NM_018013	ENSG00000112320	SOBP	JXC1|MRAMS	sine oculis binding protein homolog	protein-coding
Merged-chr7-55035211-2	chr7	55035156	55035266	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-51499	NM_005228	1956		NM_005228	ENSG00000146648	EGFR	ERBB|ERBB1|ERRP|HER1|NISBD2|PIG61|mENA	epidermal growth factor receptor	protein-coding
Merged-chr17-67758230-2	chr17	67758176	67758285	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	168102	NR_109972	101928122		NR_109971	ENSG00000227517	LINC01483	-	long intergenic non-protein coding RNA 1483	ncRNA
Merged-chr6-45413711-2	chr6	45413640	45413783	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	23699	NM_001369405	860		NM_001015051	ENSG00000124813	RUNX2	AML3|CBF-alpha-1|CBFA1|CCD|CCD1|CLCD|OSF-2|OSF2|PEA2aA|PEBP2aA	RUNX family transcription factor 2	protein-coding
Merged-chr9-132787282-2	chr9	132787221	132787344	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	18186	NM_001363755	23048		NM_015033	ENSG00000187239	FNBP1	FBP17	formin binding protein 1	protein-coding
Merged-chr1-148000708-2	chr1	148000618	148000798	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	6562	NR_104086	101954277		NR_104086	ENSG00000275538	RNVU1-19	RNU1-126|RNU1-147|RNVU1-13|vU1.13|vU1.19	RNA, variant U1 small nuclear 19	snRNA
Merged-chr6-47121037-2	chr6	47120960	47121114	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-110969	NM_153840	266977		NM_025048	ENSG00000153292	ADGRF1	GPR110|KPG_012|PGR19|hGPCR36	adhesion G protein-coupled receptor F1	protein-coding
Merged-chr18-25419314-2	chr18	25419264	25419365	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	197291	NM_001308176	1000		NM_001792	ENSG00000170558	CDH2	ACOGS|ADHD8|ARVD14|CD325|CDHN|CDw325|NCAD	cadherin 2	protein-coding
Merged-chr22-27300622-2	chr22	27300558	27300687	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	1367	NR_110540	101929539		NR_110540		LINC01422	-	long intergenic non-protein coding RNA 1422	ncRNA
Merged-chr1-60138798-2	chr1	60138742	60138855	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	60170	NR_039861	100616409		NR_039861	ENSG00000266150	MIR4711	-	microRNA 4711	ncRNA
Merged-chr19-41731993-2	chr19	41731914	41732072	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-667	NM_001278599	558		NM_001699	ENSG00000167601	AXL	ARK|AXL3|JTK11|Tyro7|UFO	AXL receptor tyrosine kinase	protein-coding
Merged-chr13-84470488-2	chr13	84470422	84470555	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-13879	NM_001281503	114798		NM_052910	ENSG00000178235	SLITRK1	LRRC12|TTM	SLIT and NTRK like family member 1	protein-coding
Merged-chr20-30251565-2	chr20	30251504	30251626	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	25850	NM_032609	84701		NM_032609	ENSG00000131055	COX4I2	COX4|COX4-2|COX4B|COX4L2|COXIV-2|dJ857M17.2	cytochrome c oxidase subunit 4I2	protein-coding
Merged-chr2-18544205-2	chr2	18544114	18544297	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	197714	NM_020905	57665		NM_020905	ENSG00000240857	RDH14	PAN2|SDR7C4	retinol dehydrogenase 14	protein-coding
Merged-chr10-2154384-2	chr10	2154318	2154450	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-36101	NR_106720	102465944		NR_106720	ENSG00000278069	MIR6072	hsa-mir-6072	microRNA 6072	ncRNA
Merged-chr11-65783037-2	chr11	65782984	65783091	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	3558	NM_001323	1474		NM_001323	ENSG00000175315	CST6	ECTD15	cystatin E/M	protein-coding
Merged-chr3-106936153-2	chr3	106936085	106936222	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	23332	NR_028303	100302640		NR_028303		LINC00882	-	long intergenic non-protein coding RNA 882	ncRNA
Merged-chr6-27652578-2	chr6	27652489	27652667	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-9236	NR_038294	100507173		NR_038292	ENSG00000281706	LINC01012	-	long intergenic non-protein coding RNA 1012	ncRNA
Merged-chr11-27903903-2	chr11	27903834	27903972	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-160326	NM_170731	627		NM_001709	ENSG00000176697	BDNF	ANON2|BULN2	brain derived neurotrophic factor	protein-coding
Merged-chr10-17101512-2	chr10	17101456	17101568	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	70298	NM_001081	8029		NM_001081	ENSG00000107611	CUBN	IFCR|IGS|IGS1|MGA1|gp280	cubilin	protein-coding
Merged-chr3-52272600-2	chr3	52272546	52272655	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	574	NM_007284	11344		NM_007284	ENSG00000247596	TWF2	A6RP|A6r|MSTP011|PTK9L	twinfilin actin binding protein 2	protein-coding
Merged-chr13-111100810-2	chr13	111100746	111100874	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	14824	NM_001267044	100129836		NM_001267044	ENSG00000224821	COL4A2-AS2	-	COL4A2 antisense RNA 2	ncRNA
Merged-chr2-46166126-2	chr2	46166075	46166177	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	287312	NM_005400	5581		NM_005400	ENSG00000171132	PRKCE	PKCE|nPKC-epsilon	protein kinase C epsilon	protein-coding
Merged-chr14-21151722-2	chr14	21151647	21151798	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-614	NM_001145	283		NM_001145	ENSG00000214274	ANG	ALS9|HEL168|RAA1|RNASE4|RNASE5	angiogenin	protein-coding
Merged-chr14-103576487-2	chr14	103576425	103576549	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	10006	NM_001077594	91828		NM_001077594	ENSG00000205436	EXOC3L4	C14orf73	exocyst complex component 3 like 4	protein-coding
Merged-chr1-214725420-2	chr1	214725334	214725507	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-475	NM_005401	5784		NM_005401	ENSG00000152104	PTPN14	CATLPH|PEZ|PTP36|PTPD2	protein tyrosine phosphatase non-receptor type 14	protein-coding
Merged-chr11-7999199-2	chr11	7999143	7999255	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-9685	NM_003754	8665		NM_003754	ENSG00000175390	EIF3F	EIF3S5|MRT67|eIF3-p47	eukaryotic translation initiation factor 3 subunit F	protein-coding
Merged-chr20-43321822-2	chr20	43321745	43321900	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-21442	NR_034104	79015		NM_024049	ENSG00000283440	LINC01260	-	long intergenic non-protein coding RNA 1260	ncRNA
Merged-chr10-11836149-2	chr10	11836072	11836226	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-29206	NM_153256	254427		NM_153256	ENSG00000148426	PROSER2	C10orf47	proline and serine rich 2	protein-coding
Merged-chr9-113576581-2	chr9	113576522	113576640	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	86039	NM_001369398	4593		NM_005592	ENSG00000030304	MUSK	CMS9|FADS|FADS1	muscle associated receptor tyrosine kinase	protein-coding
Merged-chr17-47269732-2	chr17	47269676	47269788	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	17011	NM_031498	2793		NM_031498	ENSG00000167083	GNGT2	G-GAMMA-8|G-GAMMA-C|GNG9|GNGT8|HG3I	G protein subunit gamma transducin 2	protein-coding
Merged-chr6-28616191-2	chr6	28616132	28616250	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	6061	NR_135285	387055		NR_135285	ENSG00000235570	LINC00533	C6orf38|C6orf39	long intergenic non-protein coding RNA 533	ncRNA
Merged-chr18-45529515-2	chr18	45529462	45529569	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-71998	NM_001135937	4087		NM_005901	ENSG00000175387	SMAD2	CHTD8|JV18|JV18-1|LDS6|MADH2|MADR2|hMAD-2|hSMAD2	SMAD family member 2	protein-coding
Merged-chr16-65581916-2	chr16	65581847	65581985	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	28287	NR_027755	283867		NM_001101346	ENSG00000261742	LINC00922	Lnc-LALC	long intergenic non-protein coding RNA 922	ncRNA
Merged-chr3-149966443-2	chr3	149966362	149966524	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	9956	NR_110167	101927992		NR_110167	ENSG00000244541	LINC01213	-	long intergenic non-protein coding RNA 1213	ncRNA
Merged-chr9-112796376-2	chr9	112796321	112796432	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-14502	NM_001004065	445815		NM_007203	ENSG00000157654	PALM2AKAP2	AKAP-2|AKAP-KL|AKAP2|AKAPKL|MISP2|PALM2|PALM2-AKAP2|PRKA2	PALM2 and AKAP2 fusion	protein-coding
Merged-chr8-126999272-2	chr8	126999221	126999323	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-35831	NR_038446	100130231		NR_038446	ENSG00000245164	LINC00861	-	long intergenic non-protein coding RNA 861	ncRNA
Merged-chr1-172608195-2	chr1	172608103	172608287	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-19953	NM_001302746	356		NM_000639	ENSG00000117560	FASLG	ALPS1B|APT1LG1|APTL|CD178|CD95-L|CD95L|FASL|TNFSF6|TNLG1A	Fas ligand	protein-coding
Merged-chr12-43355366-2	chr12	43355314	43355419	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-193752	NR_146866	105369740		NR_146866	ENSG00000258331	LINC02461	-	long intergenic non-protein coding RNA 2461	ncRNA
Merged-chr1-161424567-2	chr1	161424507	161424627	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-50680	NM_001375297	2212		NM_021642	ENSG00000143226	FCGR2A	CD32|CD32A|CDw32|FCG2|FCGR2|FCGR2A1|FcGR|FcgammaRIIa|IGFR2	Fc gamma receptor IIa	protein-coding
Merged-chr7-25887468-2	chr7	25887378	25887559	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-57729	NR_157808	646588		NR_157808	ENSG00000223561	LINC03007	-	long intergenic non-protein coding RNA 3007	ncRNA
Merged-chr1-64187361-2	chr1	64187280	64187442	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-52327	NM_001083592	4919		NM_005012	ENSG00000185483	ROR1	NTRKR1|dJ537F10.1	receptor tyrosine kinase like orphan receptor 1	protein-coding
Merged-chr6-26595076-2	chr6	26594995	26595158	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-2105	NM_013375	29777		NM_013375	ENSG00000146109	ABT1	Esf2|hABT1	activator of basal transcription 1	protein-coding
Merged-chr9-84174846-2	chr9	84174771	84174922	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	129604	NM_001303103	7088		NM_005077	ENSG00000196781	TLE1	ESG|ESG1|GRG1|TLE-1	TLE family member 1, transcriptional corepressor	protein-coding
Merged-chr10-8118040-2	chr10	8117969	8118111	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	21389	NM_002051	2625		NM_002051	ENSG00000107485	GATA3	HDR|HDRS	GATA binding protein 3	protein-coding
Merged-chr3-27575588-2	chr3	27575536	27575640	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-49713	NR_135541	9497		NM_003615	ENSG00000033867	SLC4A7	NBC2|NBC3|NBCN1|SBC2|SLC4A6	solute carrier family 4 member 7	protein-coding
Merged-chr6-28574783-2	chr6	28574729	28574838	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	9171	NM_001329616	114821		NM_052923	ENSG00000232040	SCAND3	Buster4|FAM200D|ZBED9|ZFP38-L|ZNF305P2|ZNF452|dJ1186N24.3	SCAN domain containing 3	protein-coding
Merged-chr7-31366823-2	chr7	31366768	31366879	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	13517	NM_022728	63974		NM_022728	ENSG00000164600	NEUROD6	Atoh2|MATH2|Math-2|NEX1M|Nex1|bHLHa2	neuronal differentiation 6	protein-coding
Merged-chr14-81104997-2	chr14	81104914	81105081	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	303085	NM_152446	145508		NM_152446	ENSG00000100629	CEP128	C14orf145|C14orf61|LEDP/132	centrosomal protein 128	protein-coding
Merged-chr3-195597673-2	chr3	195597601	195597746	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	-10398	NR_134939	101929697		NR_134939		LINC01983	-	long intergenic non-protein coding RNA 1983	ncRNA
Merged-chr11-130642603-2	chr11	130642522	130642685	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	89402	NR_125383	100507431		NR_125383		LINC02551	-	long intergenic non-protein coding RNA 2551	ncRNA
Merged-chr1-64386374-2	chr1	64386293	64386456	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	146686	NM_005012	4919		NM_005012	ENSG00000185483	ROR1	NTRKR1|dJ537F10.1	receptor tyrosine kinase like orphan receptor 1	protein-coding
Merged-chr2-19172781-2	chr2	19172717	19172846	+	0.0	/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_1_peaks.narrowPeak|/home/jovyan/shared/course/mcb201b-shared/chip/alignment_assist/taz_2_peaks.narrowPeak	NA	NA	53945	NR_135287	400945		NR_135287	ENSG00000236204	LINC01376	-	long intergenic non-protein coding RNA 1376	ncRNA
